#CODE;RUSSIAN;x
EVTOPTA100542;Проклятье! Как же я смогу отомстить?;x
EVTDESC100543;Головорезы были посланы за моей жизнью и им не нужны ни земля, не деньги, только моя жизнь! Я уступаю им в силе и количестве в отношении 1 к 5, но у меня есть одно преимущество: на мне нет доспехов и мой небольшой меч не мешает мне двигаться.;x
EVTOPTA100543;Бежать! Бежать, спасая свою жизнь!;x
EVTDESC100544;Пять головорезов бросаются на меня, но они не пытаются меня убить, они хотят ранить меня так тяжело, как это возможно, не убивая. Несмотря на их перевес в количестве 5 к 1, я стараюсь защитить себя, но не видя другого выхода, бросаюсь бежать.;x
EVTOPTA100544;Кто их нанял? Почему они хотят меня покалечить?;x
EVTTOOLTIP100545;Головорезы были наняты персонажем [This.GetTitledFirstName];x
EVTDESC100545;Наконец-то [From.GetTitledFirstName], убийца моего отца, получит своё! Мои головорезы убьют [From.GetHersHis], и никто не заподозрит мою причастность!;x
EVTOPTA100545;Убили? Прекрасно!;x
EVTOPTB100545;Каким образом [From.GetHersHis] удалось сбежать? Как!?;x
EVTOPTC100545;Только ранили? Но [From.GetHersHis] нужно было убить!;x
EVTOPTD100545;Покалечили? Хорошо.;x
EVTDESC100546;"Нанесите раны, покалечьте [From.GetHersHis], если нужно, но не убивайте!.."\nГоловорезы получили четкий приказ - [From.GetTitledFirstName] получит своё сполна, будем надеяться...;x
